OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,ItemsInCart,ReferralSource,CustomerRating,TotalPrice
ORD000178,2023-01-08 09:00:00,C76199,Tablet,1.0,153.17573437296915,906 Main St,Gift Card,Cancelled,6.0,Referral,4.107449411344447,153.17573437296915
ORD000179,2023-01-08 10:00:00,C44766,Desk,5.0,882.1054820317896,334 Main St,Online,Cancelled,2.0,Facebook,4.442878822934271,4410.527410158948
ORD000180,2023-01-08 11:00:00,C83530,Laptop,2.0,870.7267160873404,774 Main St,Credit Card,Cancelled,1.0,Google,4.556902408339575,1741.4534321746808
ORD000181,2023-01-08 12:00:00,C71087,Monitor,2.0,1323.1485936244626,660 Main St,Credit Card,Shipped,5.0,Referral,2.216298355325405,2646.297187248925
ORD000182,2023-01-08 13:00:00,C78840,Laptop,4.0,858.9168297071061,401 Main St,Credit Card,Cancelled,4.0,Google,3.642941470498927,3435.6673188284244
ORD000183,2023-01-08 14:00:00,C64384,Printer,5.0,1441.6969795870327,137 Main St,Online,Delivered,3.0,Google,2.1161695485210408,7208.484897935164
ORD000184,2023-01-08 15:00:00,C61005,Monitor,4.0,120.60753017989816,235 Main St,Cash,Pending,2.0,Referral,,482.43012071959265
ORD000185,2023-01-08 16:00:00,C56576,Monitor,4.0,192.11114293207456,921 Main St,Credit Card,Pending,2.0,Referral,,768.4445717282982
ORD000186,2023-01-08 17:00:00,C49353,Laptop,2.0,113.89549927705302,520 Main St,Gift Card,Shipped,4.0,Facebook,4.0510592444846445,227.79099855410604
ORD000187,2023-01-08 18:00:00,C72003,Chair,4.0,3033.1233694188327,318 Main St,Credit Card,Shipped,2.0,Email,2.758914550654139,12132.49347767533
ORD000188,2023-01-08 19:00:00,C93211,Monitor,2.0,834.8416608654333,447 Main St,Cash,Shipped,,Instagram,4.422197961742112,1669.6833217308665
ORD000189,2023-01-08 20:00:00,C62733,Laptop,1.0,986.0796630697706,907 Main St,Online,Shipped,3.0,Referral,3.955723439944586,986.0796630697706
ORD000190,2023-01-08 21:00:00,C75318,Monitor,5.0,116.09847902556976,645 Main St,Credit Card,Delivered,9.0,Referral,,580.4923951278488
ORD000191,2023-01-08 22:00:00,C99474,Phone,4.0,1421.657790276119,963 Main St,Credit Card,Pending,7.0,Google,,5686.631161104476
ORD000192,2023-01-08 23:00:00,C33664,Chair,2.0,1271.1397961430525,178 Main St,Gift Card,Shipped,3.0,Email,2.1333485571012414,2542.279592286105
ORD000193,2023-01-09 00:00:00,C77172,Desk,3.0,480.08809912778503,847 Main St,Gift Card,Shipped,8.0,Referral,4.867954525743693,1440.2642973833551
ORD000194,2023-01-09 01:00:00,C95616,Monitor,4.0,161.92191882837852,994 Main St,Credit Card,Returned,9.0,Email,4.068813535822738,647.6876753135141
ORD000195,2023-01-09 02:00:00,C36736,Phone,1.0,296.33625616763305,372 Main St,Credit Card,Pending,7.0,Instagram,4.9626994050847575,296.33625616763305
ORD000196,2023-01-09 03:00:00,C10854,Desk,1.0,234.06939994471037,260 Main St,Gift Card,Delivered,6.0,Google,1.2156184655939102,234.06939994471037
ORD000197,2023-01-09 04:00:00,C48623,Desk,3.0,228.76147998347292,786 Main St,Cash,Cancelled,4.0,Facebook,2.0961441835085233,686.2844399504188
ORD000198,2023-01-09 05:00:00,C17392,Printer,2.0,801.9144485653142,977 Main St,Debit Card,Delivered,5.0,Instagram,3.965057026057893,1603.8288971306283
ORD000199,2023-01-09 06:00:00,C65680,Monitor,4.0,406.4787916154304,407 Main St,Debit Card,Shipped,8.0,Email,4.688998805001502,1625.9151664617216
ORD000200,2023-01-09 07:00:00,C56717,Laptop,2.0,569.3025889672595,473 Main St,Credit Card,Shipped,,Email,1.1150832684778118,1138.605177934519
ORD000201,2023-01-09 08:00:00,C97092,Monitor,1.0,1484.7827334072676,832 Main St,Gift Card,Shipped,2.0,Instagram,1.000037183902339,1484.7827334072676
ORD000202,2023-01-09 09:00:00,C60859,Phone,2.0,1042.2556609417497,108 Main St,Online,Shipped,3.0,Email,2.024970517024991,2084.5113218834995
ORD000203,2023-01-09 10:00:00,C36309,Desk,1.0,1426.021967218152,900 Main St,Online,Returned,7.0,Facebook,4.411114706526245,1426.021967218152
ORD000204,2023-01-09 11:00:00,C97455,Monitor,2.0,256.7070047980176,543 Main St,Debit Card,Cancelled,8.0,Facebook,4.0686124085729,513.4140095960352
ORD000205,2023-01-09 12:00:00,C73734,Laptop,3.0,604.1022385072255,212 Main St,Cash,Shipped,1.0,Email,2.361109848675428,1812.3067155216763
ORD000206,2023-01-09 13:00:00,C80467,Printer,5.0,854.3611147594137,304 Main St,Debit Card,Shipped,7.0,Email,1.008045057381743,4271.805573797068
ORD000207,2023-01-09 14:00:00,C62662,Monitor,3.0,161.29918973867012,504 Main St,Credit Card,Shipped,9.0,Facebook,3.2188229638149086,483.89756921601037
ORD000208,2023-01-09 15:00:00,C22688,Chair,3.0,56.071793260538904,797 Main St,Cash,Cancelled,3.0,Email,1.9518218858038034,168.21537978161672
ORD000209,2023-01-09 16:00:00,C35342,Printer,5.0,1022.1297840055304,952 Main St,Online,Pending,3.0,Referral,3.9824357139993745,5110.648920027652
ORD000210,2023-01-09 17:00:00,C47157,Laptop,5.0,980.6382993620813,296 Main St,Gift Card,Shipped,8.0,Google,2.785398657530504,4903.1914968104065
ORD000211,2023-01-09 18:00:00,C77863,Phone,4.0,645.6437744994371,877 Main St,Gift Card,Shipped,4.0,Referral,,2582.5750979977483
ORD000212,2023-01-09 19:00:00,C62083,Desk,4.0,759.9839102464473,873 Main St,Credit Card,Delivered,8.0,Email,4.4092353195531615,3039.935640985789
ORD000213,2023-01-09 20:00:00,C75733,Monitor,3.0,652.3923508585299,859 Main St,Debit Card,Delivered,5.0,Email,,1957.1770525755896
ORD000214,2023-01-09 21:00:00,C99045,Laptop,3.0,84.80731502508884,214 Main St,Credit Card,Shipped,3.0,Google,2.3438221629131695,254.42194507526654
ORD000215,2023-01-09 22:00:00,C44698,Printer,1.0,536.2888290153205,220 Main St,Gift Card,Delivered,4.0,Email,4.078174184060996,536.2888290153205
ORD000216,2023-01-09 23:00:00,C90623,Chair,1.0,306.7692703260703,752 Main St,Online,Delivered,4.0,Google,2.0607489590847115,306.7692703260703
ORD000217,2023-01-10 00:00:00,C32671,Laptop,4.0,192.7150741969847,164 Main St,Gift Card,Shipped,8.0,Facebook,4.566075264425736,770.8602967879388
ORD000218,2023-01-10 01:00:00,C35184,Tablet,4.0,1437.2446291395572,375 Main St,Cash,Shipped,6.0,Google,1.2857105869317431,5748.978516558229
ORD000219,2023-01-10 02:00:00,C52107,Chair,1.0,919.0716013111402,924 Main St,Gift Card,Shipped,7.0,Google,4.341874564434178,919.0716013111402
ORD000220,2023-01-10 03:00:00,C96202,Printer,1.0,1106.551612143074,338 Main St,Gift Card,Pending,9.0,Referral,1.3662229090838043,1106.551612143074
ORD000221,2023-01-10 04:00:00,C61663,Phone,2.0,507.2774277358704,401 Main St,Cash,Returned,6.0,Email,1.224547921639263,1014.5548554717408
ORD000222,2023-01-10 05:00:00,C25708,Desk,2.0,620.0633377663221,491 Main St,Debit Card,Pending,3.0,Facebook,2.4530277493926436,1240.1266755326442
ORD000223,2023-01-10 06:00:00,C59811,Printer,1.0,393.539791150249,621 Main St,Gift Card,Cancelled,3.0,Instagram,,393.539791150249
ORD000224,2023-01-10 07:00:00,C12811,Phone,2.0,190.60022289986588,468 Main St,Credit Card,Delivered,,Google,4.933944216766409,381.20044579973177
ORD000225,2023-01-10 08:00:00,C66250,Monitor,5.0,309.5958742902965,332 Main St,Gift Card,Delivered,2.0,Instagram,1.8082820038646372,1547.9793714514824
ORD000226,2023-01-10 09:00:00,C82082,Laptop,4.0,1206.3953656799044,294 Main St,Credit Card,Returned,,Email,,4825.581462719618
ORD000227,2023-01-10 10:00:00,C44754,Tablet,4.0,1032.441417516475,111 Main St,Cash,Shipped,1.0,Google,2.4118133262191104,4129.7656700659
ORD000228,2023-01-10 11:00:00,C21411,Chair,1.0,843.0468701789415,788 Main St,Gift Card,Delivered,4.0,Instagram,2.348347363524295,843.0468701789415
ORD000229,2023-01-10 12:00:00,C12911,Chair,3.0,738.8803156568137,276 Main St,Cash,Delivered,3.0,Referral,4.038371530951898,2216.640946970441
ORD000230,2023-01-10 13:00:00,C77270,Laptop,1.0,1387.5297113013805,316 Main St,Cash,Delivered,5.0,Instagram,2.7759960829869046,1387.5297113013805
ORD000231,2023-01-10 14:00:00,C93763,Tablet,2.0,155.46567427906916,110 Main St,Debit Card,Shipped,,Referral,4.119534342938053,310.9313485581383
ORD000232,2023-01-10 15:00:00,C18680,Laptop,3.0,456.87117919497814,545 Main St,Gift Card,Delivered,8.0,Facebook,3.9948523881001834,1370.6135375849344
ORD000233,2023-01-10 16:00:00,C94896,Monitor,2.0,557.4098876775354,729 Main St,Credit Card,Cancelled,9.0,Email,3.3132417205036933,1114.8197753550708
ORD000234,2023-01-10 17:00:00,C93879,Phone,5.0,1184.5174277085423,263 Main St,Credit Card,Shipped,5.0,Instagram,4.334048398966621,5922.587138542712
ORD000235,2023-01-10 18:00:00,C81295,Printer,2.0,1489.1461992348584,650 Main St,Gift Card,Cancelled,8.0,Google,,2978.2923984697168
ORD000236,2023-01-10 19:00:00,C98614,Chair,5.0,398.97224639787197,152 Main St,Debit Card,Shipped,,Email,1.6472419826420532,1994.8612319893598
ORD000237,2023-01-10 20:00:00,C21111,Monitor,5.0,1317.745634498767,317 Main St,Debit Card,Returned,5.0,Instagram,4.002601034010673,6588.728172493835
ORD000238,2023-01-10 21:00:00,C47504,Phone,2.0,1254.4030026260973,817 Main St,Debit Card,Delivered,3.0,Google,1.979188248621182,2508.8060052521946
ORD000239,2023-01-10 22:00:00,C11802,Monitor,2.0,375.7532265805616,923 Main St,Credit Card,Delivered,5.0,Google,1.0111775352815386,751.5064531611232
ORD000240,2023-01-10 23:00:00,C18155,Tablet,5.0,629.0322412888727,459 Main St,Cash,Shipped,3.0,Google,4.647840674578152,3145.1612064443634
ORD000241,2023-01-11 00:00:00,C83656,Chair,3.0,644.0256604741527,484 Main St,Debit Card,Shipped,5.0,Google,,1932.0769814224582
ORD000242,2023-01-11 01:00:00,C49384,Printer,5.0,1468.4199693635096,155 Main St,Credit Card,Delivered,5.0,Instagram,2.779750792031763,7342.099846817548
ORD000243,2023-01-11 02:00:00,C57254,Laptop,4.0,312.29325699940256,217 Main St,Credit Card,Shipped,6.0,Facebook,3.9029460400361513,1249.1730279976102
ORD000244,2023-01-11 03:00:00,C31918,Laptop,5.0,1208.779058101934,352 Main St,Cash,Delivered,9.0,Referral,2.3333269324611434,6043.89529050967
ORD000245,2023-01-11 04:00:00,C95981,Phone,3.0,534.5794355510094,897 Main St,Gift Card,Shipped,1.0,Referral,4.814664228381671,1603.7383066530283
ORD000246,2023-01-11 05:00:00,C70713,Printer,4.0,1109.7620013754326,879 Main St,Gift Card,Pending,6.0,Referral,1.2744811557896436,4439.048005501731
ORD000247,2023-01-11 06:00:00,C40306,Desk,,659.0159562287112,902 Main St,Debit Card,Cancelled,,Facebook,,659.0159562287112
ORD000248,2023-01-11 07:00:00,C26646,Tablet,1.0,888.6216565189831,944 Main St,Debit Card,Shipped,6.0,Google,4.109157931445094,888.6216565189831
ORD000249,2023-01-11 08:00:00,C56843,Phone,3.0,1257.2870713228901,279 Main St,Cash,Delivered,2.0,Google,,3771.86121396867
ORD000250,2023-01-11 09:00:00,C26371,Desk,5.0,1216.040069226632,514 Main St,Debit Card,Pending,8.0,Email,4.019873420264144,6080.200346133161
ORD000251,2023-01-11 10:00:00,C87371,Monitor,2.0,1306.3136161325651,969 Main St,Cash,Delivered,3.0,Referral,4.707641591514277,2612.6272322651303
ORD000252,2023-01-11 11:00:00,C12049,Tablet,3.0,136.44512174975557,334 Main St,Credit Card,Shipped,6.0,Referral,3.975975602717138,409.3353652492667
ORD000253,2023-01-11 12:00:00,C41616,Monitor,4.0,6786.78236392722,954 Main St,Debit Card,Delivered,6.0,Google,2.2374674685452445,27147.12945570888
ORD000254,2023-01-11 13:00:00,C30932,Printer,4.0,252.98169624655617,807 Main St,Credit Card,Shipped,4.0,Referral,3.24738549887681,1011.9267849862247
ORD000255,2023-01-11 14:00:00,C39855,Chair,1.0,652.936923626696,919 Main St,Online,Shipped,5.0,Google,4.6464140714384925,652.936923626696
ORD000256,2023-01-11 15:00:00,C71434,Tablet,4.0,845.4532018292983,179 Main St,Cash,Shipped,2.0,Google,2.796390901929971,3381.8128073171933
ORD000257,2023-01-11 16:00:00,C82694,Desk,3.0,633.9722528829046,746 Main St,Online,Delivered,8.0,Google,,1901.9167586487138
ORD000258,2023-01-11 17:00:00,C53016,Chair,4.0,803.4369299143608,121 Main St,Debit Card,Shipped,7.0,Instagram,2.86205890051549,3213.747719657443
ORD000259,2023-01-11 18:00:00,C17400,Laptop,3.0,1494.9631477579978,576 Main St,Credit Card,Returned,6.0,Instagram,,4484.8894432739935
ORD000260,2023-01-11 19:00:00,C52642,Desk,2.0,246.06510488363935,942 Main St,Debit Card,Shipped,7.0,Instagram,,492.1302097672787
ORD000261,2023-01-11 20:00:00,C25151,Phone,1.0,1029.411265737817,539 Main St,Online,Shipped,1.0,Instagram,4.809095838514748,1029.411265737817
ORD000262,2023-01-11 21:00:00,C61407,Laptop,4.0,624.201401259142,836 Main St,Debit Card,Shipped,5.0,Facebook,3.4501670936843825,2496.805605036568
ORD000263,2023-01-11 22:00:00,C76690,Laptop,3.0,242.86420841562673,669 Main St,Gift Card,Shipped,7.0,Email,1.4152596524899663,728.5926252468802
ORD000264,2023-01-11 23:00:00,C14499,Phone,5.0,280.16830689274883,192 Main St,Online,Delivered,1.0,Email,4.429754233879352,1400.8415344637442
ORD000265,2023-01-12 00:00:00,C16295,Tablet,1.0,1426.4460040561446,291 Main St,Debit Card,Shipped,2.0,Google,,1426.4460040561446
ORD000266,2023-01-12 01:00:00,C69040,Laptop,2.0,1325.422170232055,202 Main St,Credit Card,Shipped,9.0,Referral,4.087728448959493,2650.84434046411
ORD000267,2023-01-12 02:00:00,C22183,Printer,3.0,1365.2108426017817,495 Main St,Debit Card,Shipped,3.0,Instagram,,4095.632527805345
ORD000268,2023-01-12 03:00:00,C39299,Desk,2.0,1487.7225249497105,106 Main St,Credit Card,Shipped,6.0,Email,4.627641727318345,2975.445049899421
ORD000269,2023-01-12 04:00:00,C22874,Chair,2.0,352.057315512351,739 Main St,Gift Card,Shipped,7.0,Email,,704.114631024702
ORD000270,2023-01-12 05:00:00,C42711,Laptop,4.0,565.3870391778895,666 Main St,Debit Card,Cancelled,9.0,Instagram,3.953042722996164,2261.548156711558
ORD000271,2023-01-12 06:00:00,C15539,Desk,4.0,1020.3675933910567,330 Main St,Gift Card,Delivered,,Facebook,1.125518752067412,4081.470373564227
ORD000272,2023-01-12 07:00:00,C63351,Monitor,3.0,751.5136827979385,973 Main St,Online,Delivered,4.0,Facebook,2.2612196007960126,2254.5410483938153
ORD000273,2023-01-12 08:00:00,C71267,Desk,5.0,656.6648233985836,673 Main St,Credit Card,Delivered,,Email,2.069781657581647,3283.324116992918
ORD000274,2023-01-12 09:00:00,C58354,Chair,3.0,568.82631153661,339 Main St,Online,Delivered,3.0,Facebook,,1706.47893460983
ORD000275,2023-01-12 10:00:00,C12557,Desk,5.0,910.9819163180057,189 Main St,Credit Card,Returned,5.0,Instagram,,4554.909581590028
ORD000276,2023-01-12 11:00:00,C48360,Phone,2.0,7160.578344581051,331 Main St,Gift Card,Shipped,2.0,Email,3.82820690685637,14321.156689162102
ORD000277,2023-01-12 12:00:00,C92018,Chair,1.0,284.1138593931481,556 Main St,Cash,Shipped,4.0,Instagram,1.171014150997172,284.1138593931481
ORD000278,2023-01-12 13:00:00,C12200,Tablet,3.0,734.0227644017366,332 Main St,Debit Card,Shipped,1.0,Facebook,1.7907363427769543,2202.0682932052096
ORD000279,2023-01-12 14:00:00,C78497,Monitor,3.0,852.5340755042823,453 Main St,Gift Card,Shipped,4.0,Instagram,2.354389417017411,2557.6022265128468
ORD000280,2023-01-12 15:00:00,C56975,Phone,5.0,7581.392203948669,432 Main St,Credit Card,Shipped,7.0,Facebook,4.178023391498966,37906.96101974334
ORD000281,2023-01-12 16:00:00,C31357,Tablet,2.0,354.6554297229101,538 Main St,Credit Card,Delivered,3.0,Facebook,,709.3108594458203
ORD000282,2023-01-12 17:00:00,C87505,Desk,2.0,1126.2935187658159,474 Main St,Credit Card,Shipped,,Instagram,,2252.5870375316317
ORD000283,2023-01-12 18:00:00,C12869,Chair,,436.7932645686944,391 Main St,Credit Card,Returned,6.0,Facebook,,436.7932645686944
ORD000284,2023-01-12 19:00:00,C71135,Monitor,2.0,564.5061905375859,444 Main St,Debit Card,Shipped,6.0,Google,,1129.0123810751718
ORD000285,2023-01-12 20:00:00,C60108,Phone,4.0,1181.3083403766686,763 Main St,Online,Shipped,1.0,Instagram,,4725.233361506675
ORD000286,2023-01-12 21:00:00,C48467,Tablet,,867.6447355303334,527 Main St,Cash,Returned,,Google,2.804694318160067,867.6447355303334
ORD000287,2023-01-12 22:00:00,C33328,Tablet,3.0,428.68552714074735,756 Main St,Debit Card,Pending,3.0,Instagram,4.463544362918934,1286.056581422242
ORD000288,2023-01-12 23:00:00,C96831,Monitor,1.0,1057.682023047419,229 Main St,Credit Card,Shipped,1.0,Facebook,1.3571450061245223,1057.682023047419
ORD000289,2023-01-13 00:00:00,C13987,Printer,3.0,872.7168690263064,240 Main St,Debit Card,Delivered,8.0,Facebook,4.291076406029342,2618.150607078919
ORD000290,2023-01-13 01:00:00,C68871,Desk,4.0,8607.802330763308,514 Main St,Gift Card,Pending,7.0,Email,,34431.209323053234
ORD000291,2023-01-13 02:00:00,C32399,Monitor,,1115.786519975244,192 Main St,Credit Card,Shipped,7.0,Email,2.335366520277369,1115.786519975244
ORD000292,2023-01-13 03:00:00,C56214,Tablet,5.0,934.6564869525403,725 Main St,Cash,Shipped,4.0,Google,1.1153936011600867,4673.282434762701
ORD000293,2023-01-13 04:00:00,C96416,Laptop,4.0,757.8576292006803,383 Main St,Credit Card,Pending,6.0,Facebook,1.4949123527485542,3031.4305168027213
ORD000294,2023-01-13 05:00:00,C80271,Phone,1.0,243.11408221790896,754 Main St,Cash,Delivered,9.0,Email,2.7829035416495307,243.11408221790896
ORD000295,2023-01-13 06:00:00,C54064,Monitor,5.0,428.9328759338065,322 Main St,Cash,Shipped,,Facebook,4.273353342537881,2144.6643796690323
ORD000296,2023-01-13 07:00:00,C80091,Printer,2.0,657.6942357297736,843 Main St,Online,Delivered,9.0,Instagram,4.094679085460199,1315.3884714595472
ORD000297,2023-01-13 08:00:00,C50818,Tablet,4.0,918.9839661592636,562 Main St,Online,Shipped,4.0,Email,1.941191047105253,3675.9358646370542
ORD000298,2023-01-13 09:00:00,C55525,Desk,5.0,794.876390062192,644 Main St,Debit Card,Pending,5.0,Google,1.606761796277124,3974.38195031096
ORD000299,2023-01-13 10:00:00,C29830,Tablet,4.0,467.86756264131776,375 Main St,Debit Card,Shipped,7.0,Email,2.5570538519270802,1871.470250565271
ORD000300,2023-01-13 11:00:00,C27429,Desk,4.0,59.373318795080294,781 Main St,Cash,Pending,,Facebook,4.533073388851539,237.49327518032118
ORD000301,2023-01-13 12:00:00,C16893,Monitor,2.0,769.5468717561802,239 Main St,Credit Card,Delivered,,Referral,,1539.0937435123603
ORD000302,2023-01-13 13:00:00,C89909,Desk,3.0,464.15768341525245,456 Main St,Gift Card,Shipped,8.0,Referral,3.171656041377401,1392.4730502457573
ORD000303,2023-01-13 14:00:00,C57333,Chair,5.0,1115.1820360302759,812 Main St,Gift Card,Shipped,8.0,Facebook,1.3552299176121676,5575.910180151379
ORD000304,2023-01-13 15:00:00,C13436,Chair,2.0,84.72208464220105,122 Main St,Credit Card,Cancelled,,Instagram,2.8808484846569558,169.4441692844021
ORD000305,2023-01-13 16:00:00,C84290,Chair,4.0,898.0003263933968,835 Main St,Credit Card,Returned,6.0,Email,1.5071660486439291,3592.001305573587
ORD000306,2023-01-13 17:00:00,C86213,Printer,2.0,1415.1376443837949,979 Main St,Online,Shipped,7.0,Referral,1.3213477399974591,2830.2752887675897
ORD000307,2023-01-13 18:00:00,C15895,Printer,3.0,302.8934373116743,369 Main St,Gift Card,Shipped,,Instagram,1.763397332254339,908.6803119350229
ORD000308,2023-01-13 19:00:00,C29738,Laptop,5.0,733.8917615883632,958 Main St,Cash,Delivered,4.0,Facebook,2.0210240774750647,3669.4588079418163
ORD000309,2023-01-13 20:00:00,C40746,Printer,3.0,182.56188813485034,764 Main St,Debit Card,Cancelled,5.0,Instagram,2.105061516525699,547.6856644045511
ORD000310,2023-01-13 21:00:00,C59377,Monitor,1.0,957.2387727789613,432 Main St,Online,Shipped,8.0,Facebook,,957.2387727789613
ORD000311,2023-01-13 22:00:00,C58404,Tablet,5.0,848.2709368645271,184 Main St,Gift Card,Delivered,1.0,Email,1.219927502491525,4241.354684322636
ORD000312,2023-01-13 23:00:00,C64045,Tablet,3.0,640.6800101086069,720 Main St,Credit Card,Delivered,6.0,Instagram,1.3232362396214565,1922.0400303258207
ORD000313,2023-01-14 00:00:00,C49790,Laptop,4.0,805.9966811369247,130 Main St,Gift Card,Shipped,,Email,1.7548246459170684,3223.986724547699
ORD000314,2023-01-14 01:00:00,C15600,Printer,5.0,1350.0332547800647,840 Main St,Cash,Shipped,5.0,Instagram,,6750.166273900323
ORD000315,2023-01-14 02:00:00,C50764,Desk,5.0,334.6267383510472,339 Main St,Online,Shipped,5.0,Facebook,3.5144197042529313,1673.133691755236
ORD000316,2023-01-14 03:00:00,C84543,Laptop,2.0,82.71854197275348,989 Main St,Credit Card,Cancelled,2.0,Facebook,3.9214786367518224,165.43708394550697
ORD000317,2023-01-14 04:00:00,C55714,Desk,4.0,1299.4140828136965,462 Main St,Cash,Delivered,8.0,Instagram,2.4814486222306367,5197.656331254786
ORD000318,2023-01-14 05:00:00,C66835,Desk,1.0,886.8197694624644,921 Main St,Debit Card,Delivered,2.0,Facebook,,886.8197694624644
ORD000319,2023-01-14 06:00:00,C83744,Phone,3.0,1341.4547604196714,488 Main St,Online,Shipped,4.0,Google,,4024.364281259014
ORD000320,2023-01-14 07:00:00,C66491,Tablet,2.0,915.5705739491002,752 Main St,Cash,Shipped,5.0,Google,2.954142479887569,1831.1411478982004
